Sample,Antisense_Gene,Antisense_Z_Score,Sense_Gene,Sense_Z_Score
UDN052264,novelGene_ENSG00000288683_AS_novelGene_PEX26_AS,4.10833221804616,ENSG00000288683,-0.207685908799362
UDN052264,novelGene_ENSG00000288698_AS_novelGene_USP13_AS,2.18124015328371,ENSG00000288698,-0.179605302026775
UDN052264,novelGene_ENSG00000288721_AS,2.48761133630588,ENSG00000288721,0.44897857682522
UDN052264,novelGene_ENSG00000288881_AS,4.00029956041851,ENSG00000288881,-0.258223798415827
UDN052264,novelGene_ENSG00000288899_AS,3.0388113182499,ENSG00000288899,-0.579493874726317
UDN052264,novelGene_ENSG00000288948_AS,2.53297104824108,ENSG00000288948,-0.318615495049057
UDN052264,novelGene_ENSG00000288973_AS,2.00789915693148,ENSG00000288973,-0.49918727901325
UDN052264,novelGene_ENSG00000289054_AS,3.9956512746575,ENSG00000289054,-0.25647197048951
UDN052264,novelGene_ENSG00000290226_AS,2.0999582996322,ENSG00000290226,1.72806503177502
UDN052264,novelGene_ENSG00000290549_AS,2.78174195077208,ENSG00000290549,-0.522370149105249
UDN052264,novelGene_ENSG00000290569_AS,2.65197646211496,ENSG00000290569,0.417762709948551
UDN052264,novelGene_ENSG00000290886_AS,2.26939377765617,ENSG00000290886,-0.179605302026775
UDN052264,novelGene_ENSG00000291168_AS,2.31907240469889,ENSG00000291168,-0.179605302026775
UDN052264,novelGene_ENSG00000293497_AS,3.38639866378425,ENSG00000293497,-1.66693143962342
UDN052264,novelGene_ENTPD1-AS1_AS,3.02931612995351,novelGene_ENTPD1,
UDN052264,novelGene_EPPK1_AS,4.04054316337472,EPPK1,-0.462854509142691
UDN052264,novelGene_EPS8_AS,2.1290190156168,EPS8,0.180985789864198
UDN052264,novelGene_ERBIN_AS,2.01889113831265,ERBIN,-0.574656151077109
UDN052264,novelGene_ETAA1_AS,3.17286199110866,ETAA1,-0.721292240555197
UDN052264,novelGene_ETNK1_AS,2.01810041139874,ETNK1,-0.980352653947388
UDN052264,novelGene_EXOC4_AS,2.5376474035877,EXOC4,0.851513443672687
UDN052264,novelGene_EXOC6B_AS,2.96284283953482,EXOC6B,-0.802944844192705
UDN052264,novelGene_EXOSC10_AS,3.89731810143258,EXOSC10,-0.796191434348493
UDN052264,novelGene_EXOSC6_AS,2.93657881605034,EXOSC6,-0.761074718544702
UDN052264,novelGene_EXT2_AS,2.51786140596153,EXT2,0.0161705949203599
UDN052264,novelGene_F8_AS,2.65189963488923,F8,-0.801934764084173
UDN052264,novelGene_FAAP20_AS,2.23006615803363,FAAP20,-0.490352559839295
UDN052264,novelGene_FAM104A_AS,2.32111141342944,FAM104A,-1.04022417143467
UDN052264,novelGene_FAM120C_AS,2.66621316881072,FAM120C,0.201789899750029
UDN052264,novelGene_FAM13A_AS,3.68129183147492,FAM13A,0.759397578571683
UDN052264,novelGene_FAM156A_AS,2.07010713892311,FAM156A,-0.0049827405445023
UDN052264,novelGene_FAM184A_AS,2.1284534960188,FAM184A,0.410871378820734
UDN052264,novelGene_FAM227A_AS,2.10981186463533,FAM227A,1.92637710124323
UDN052264,novelGene_FAM228B_AS,2.37562792900262,FAM228B,0.631392592051076
UDN052264,novelGene_FANCD2_AS,2.15398386498739,FANCD2,-0.824725322870125
UDN052264,novelGene_FANCL_AS,2.24288238963641,FANCL,-0.0516950888584583
UDN052264,novelGene_FBXL5_AS,4.34789347451232,FBXL5,0.410231992255014
UDN052264,novelGene_FBXW4_AS,2.72123275578453,FBXW4,-0.589477951091522
UDN052264,novelGene_FERMT3_AS,2.46240322777897,FERMT3,1.58044373912111
UDN052264,novelGene_FLNB_AS,2.40482489363242,FLNB,-0.291251959830316
UDN052264,novelGene_FRMD4B_AS,3.59568468834431,FRMD4B,-0.777786235993847
UDN052264,novelGene_FRS2_AS,2.82069682492342,FRS2,-0.366235570086429
UDN052264,novelGene_FSD1L_AS,2.27210321321345,FSD1L,-0.330175710826554
UDN052264,novelGene_FTX_AS,2.69672819999439,FTX,-0.245360926419759
UDN052264,novelGene_FUBP1_AS,2.50640065670358,FUBP1,-0.252174333189535
UDN052264,novelGene_FURIN_AS,2.16848274854494,FURIN,-0.394238861627387
UDN052264,novelGene_FZD2_AS,3.49199262665154,FZD2,0.863323497531147
UDN052264,novelGene_G3BP2_AS,3.16393160023435,G3BP2,0.661291793760389
UDN052264,novelGene_GALNT11_AS,2.01746536331405,GALNT11,-0.330869687891276
UDN052264,novelGene_GALNT2_AS,3.52556326387079,GALNT2,0.411248123763353
UDN052264,novelGene_GALNT9_AS,4.25559239162031,GALNT9,-0.683932472005164
UDN052264,novelGene_GART_AS,2.52680621281323,GART,0.342478327010673
UDN052264,novelGene_GATAD2B_AS,3.17341484194062,GATAD2B,0.606655889180534
UDN052264,novelGene_GCC2_AS,2.16355920453715,GCC2,0.838681702467876
UDN052264,novelGene_GDI2P2_AS,2.53988140772533,GDI2P2,
UDN052264,novelGene_GFPT2_AS,2.24084336013627,GFPT2,-0.388601188109143
UDN052264,novelGene_GIGYF1_AS,2.00860469686149,GIGYF1,-0.343538160935199
UDN052264,novelGene_GLCCI1_AS,3.90092332299212,GLCCI1,1.17141123113489
UDN052264,novelGene_GLG1_AS,2.9056937478001,GLG1,0.217757735674316
UDN052264,novelGene_GLS_AS,2.55712935143716,GLS,0.562214963362372
UDN052264,novelGene_GOLGA4_AS,2.44028933202395,GOLGA4,0.0153155502480463
UDN052264,novelGene_GOLGA6A_AS,4.0490247360392,GOLGA6A,-0.25577470674615
UDN052264,novelGene_GOLPH3L_AS,4.36796941508528,GOLPH3L,-0.73182524848011
UDN052264,novelGene_GORASP2_AS,2.77551928729897,GORASP2,0.25660157649356
UDN052264,novelGene_GPBP1L1_AS,2.4117490390164,GPBP1L1,-0.219437350060095
UDN052264,novelGene_GPC4_AS,2.35271820348306,GPC4,-0.427914685705483
UDN052264,novelGene_GPR160_AS,3.24778870226784,GPR160,5.08549918678653
UDN052264,novelGene_GPRC5A_AS,2.80047610429748,GPRC5A,4.24087982608959
UDN052264,novelGene_GPX1P2_AS,2.57333172095513,GPX1P2,
UDN052264,novelGene_GRB10_AS,3.33964965150507,GRB10,-0.448182025588551
UDN052264,novelGene_GREB1_AS,2.15198179366688,GREB1,4.52000949220665
UDN052264,novelGene_GTF2H2_AS,5.30884481416675,GTF2H2,-0.162540064014193
UDN052264,novelGene_GTF2I_AS,2.72931724354562,GTF2I,0.0611681050335045
UDN052264,novelGene_GTPBP10_AS,2.25959170071913,GTPBP10,-0.424420965623794
UDN052264,novelGene_GUCY2C-AS1_AS,3.82736097010972,novelGene_GUCY2C,
UDN052264,novelGene_GXYLT2_AS,5.07166931081209,GXYLT2,3.62161583953891
UDN052264,novelGene_H2AZ2_AS,2.46913949191694,H2AZ2,-0.768666146866778
UDN052264,novelGene_HDAC6_AS,3.52161791936825,HDAC6,-0.252370819609013
UDN052264,novelGene_HDAC9-AS1_AS,3.09215643139245,novelGene_HDAC9,
UDN052264,novelGene_HECTD1_AS,2.46947909895144,HECTD1,-0.723835282273443
UDN052264,novelGene_HINFP_AS,3.87540818967035,HINFP,0.23872200215354
UDN052264,novelGene_HMBOX1_AS,3.92388497232835,HMBOX1,2.67189022123773
UDN052264,novelGene_HOMER1_AS,2.17495637424774,HOMER1,1.01437742182604
UDN052264,novelGene_HOPX_AS,5.38815906080325,HOPX,-0.478817315172267
UDN052264,novelGene_HSPBAP1_AS,3.63702481451329,HSPBAP1,0.990559464453805
UDN052264,novelGene_IARS1_AS,2.22557760109255,IARS1,0.171382875120335
UDN052264,novelGene_IER3IP1_AS,5.38815906080325,IER3IP1,0.210988312109945
UDN052264,novelGene_IFT74_AS,2.47595428455735,IFT74,1.60936040828012
UDN052264,novelGene_IL12RB2_AS,3.06946120417005,IL12RB2,3.50328714427332
UDN052264,novelGene_IL7R_AS,2.62330802543548,IL7R,-0.814670502967836
UDN052264,novelGene_ING1_AS,2.1440750577235,ING1,-0.647355526232134
UDN052264,novelGene_INIP_AS,2.90349381882886,INIP,-0.915835378323538
UDN052264,novelGene_INTS13_AS,5.38815906080325,INTS13,0.956677390963663
UDN052264,novelGene_INTS3_AS,2.83035803897296,INTS3,0.107923906166998
UDN052264,novelGene_IRAG1_AS,2.057140052571,IRAG1,0.0366434292794897
UDN052264,novelGene_IRF2_AS,3.54036589334579,IRF2,0.59574440635592
UDN052264,novelGene_ITGB1_AS,2.34465975221795,ITGB1,-0.186690833897691
UDN052264,novelGene_JMJD1C_AS,2.77231190085682,JMJD1C,0.456639049582156
UDN052264,novelGene_KANSL3_AS,2.75023351791492,KANSL3,0.0662796417197626
UDN052264,novelGene_KCNIP4_AS,2.10150448268605,KCNIP4,-0.527800996981436
UDN052264,novelGene_KCTD20_AS,2.58169576481771,KCTD20,0.590124663087787
UDN052264,novelGene_KDM5B_AS,3.16935423391795,KDM5B,0.349841488447839
UDN052264,novelGene_KIAA1191_AS,2.21687529077076,KIAA1191,0.520409126762453
UDN052264,novelGene_KIF18B_AS,3.03050292060042,KIF18B,-0.59534987130801
UDN052264,novelGene_KLC1-AS1_AS,2.09032857818697,novelGene_KLC1,
UDN052264,novelGene_KLC1_AS,2.09793947640886,KLC1,-0.341174106998848
UDN052264,novelGene_KLF4_AS,3.5948256835189,KLF4,-0.590222012651874
UDN052264,novelGene_KLHL7_AS,2.91828140306305,KLHL7,-0.19013420538347
UDN052264,novelGene_KMT2E_AS,2.90663591759757,KMT2E,1.75678848806246
UDN052264,novelGene_KRIT1_AS,2.94219426646897,KRIT1,0.192447872129996
UDN052264,novelGene_LAMC2_AS,3.62989044994725,LAMC2,0.29631827928786
UDN052264,novelGene_LAMP2_AS,2.31423622241756,LAMP2,-0.309770357522212
UDN052264,novelGene_LANCL2_AS,2.46395401073457,LANCL2,2.84371859968956
UDN052264,novelGene_LCT_AS,2.37522827561788,LCT,3.58968471615191
UDN052264,novelGene_LGR4_AS,2.364676614497,LGR4,0.242773108545991
UDN052264,novelGene_LHX8_AS,2.51803738676778,LHX8,-0.198578174456432
UDN052264,novelGene_LIN54_AS,3.51148272098756,LIN54,-0.400444937141385
UDN052264,novelGene_LINC00265_AS,2.2035076482856,LINC00265,-0.287385070053053
UDN052264,novelGene_LINC00862_AS,3.7814324989035,LINC00862,1.44133735403963
UDN052264,novelGene_LINC01010_AS,2.56068661571142,LINC01010,-0.179605302026775
UDN052264,novelGene_LINC01075_AS,3.50328714427332,LINC01075,
UDN052264,novelGene_LINC01094_AS,3.52095314623263,LINC01094,0.530647847447885
UDN052264,novelGene_LINC01554_AS,2.57976681330171,LINC01554,1.65432037645804
UDN052264,novelGene_LINC01637_AS,2.1297831404652,LINC01637,-0.833970521087284
UDN052264,novelGene_LINC01954_AS,5.38815906080325,LINC01954,
UDN052264,novelGene_LINC02210-CRHR1_AS,5.38815906080325,LINC02210-CRHR1,-0.179605302026775
UDN052264,novelGene_LINC02307_AS,5.38815906080325,LINC02307,
UDN052264,novelGene_LINC02840_AS,4.7255346057411,LINC02840,-0.179605302026775
UDN052264,novelGene_LINC03036_AS,4.79054675158149,LINC03036,1.62933243531917
UDN052264,novelGene_LINS1_AS,2.8819258457844,LINS1,-1.4958625133271
UDN052264,novelGene_LPIN2_AS,2.40497551085804,LPIN2,-0.108721943058453
UDN052264,novelGene_LPP_AS,2.60160571042134,LPP,0.729814869636804
UDN052264,novelGene_LRATD1_AS,2.6953407757478,LRATD1,-0.752389185819605
UDN052264,novelGene_LRP1_AS,3.80100417473005,LRP1,0.469211087097097
UDN052264,novelGene_LTC4S_AS,2.22569606176966,LTC4S,0.164979728893822
UDN052264,novelGene_LTN1_AS,2.42543336296535,LTN1,-1.07494959195219
UDN052264,novelGene_LUC7L2_AS,2.37071071720311,LUC7L2,-0.535294807471495
UDN052264,novelGene_MACF1_AS,2.40890969138004,MACF1,-0.342290229130821
UDN052264,novelGene_MACROD1_AS,2.08284218271256,MACROD1,-0.263577508911156
UDN052264,novelGene_MAGI1_AS,3.35503755098011,MAGI1,0.702700148951072
UDN052264,novelGene_MAGI3_AS,2.89642228846964,MAGI3,-0.42759538013858
UDN052264,novelGene_MAP2K4_AS,3.3565889157036,MAP2K4,-0.968041053375859
UDN052264,novelGene_MAP3K10_AS,2.07560993656094,MAP3K10,-0.463685178480931
UDN052264,novelGene_MAP3K15_AS,2.77022167581296,MAP3K15,0.958802296837258
UDN052264,novelGene_MAP3K1_AS,2.71949683447289,MAP3K1,-0.6779065820495
UDN052264,novelGene_MARCHF6-DT_AS,2.81138299710098,MARCHF6-DT,-0.351135637785425
UDN052264,novelGene_MARCHF7_AS,2.12355815280243,MARCHF7,0.0171232100847938
UDN052264,novelGene_MBD2_AS,3.18637861768802,MBD2,-0.0534271645728052
UDN052264,novelGene_MBTD1_AS,2.6582852401921,MBTD1,0.448429104074731
UDN052264,novelGene_MCFD2_AS,2.1415533149167,MCFD2,-0.408434775705554
UDN052264,novelGene_ME2_AS,3.42952917850487,ME2,0.357456009631326
UDN052264,novelGene_MED29_AS,2.4994289978162,MED29,-0.886189648086221
UDN052264,novelGene_MEF2C-AS1_AS,5.38815906080325,novelGene_MEF2C,
UDN052264,novelGene_METTL3_AS,2.79164528196199,METTL3,0.102520795122886
UDN052264,novelGene_MFSD6_AS,2.04236064562871,MFSD6,-0.899665845779535
UDN052264,novelGene_MGST1_AS,2.33044872895358,MGST1,-0.276780608044187
UDN052264,novelGene_MICAL2_AS,2.49152762204937,MICAL2,0.513082070351852
UDN052264,novelGene_MIF4GD_AS,2.14094605989108,MIF4GD,0.213283343237034
UDN052264,novelGene_MIR493HG_AS,2.18326461752616,MIR493HG,0.109926773188178
UDN052264,novelGene_MIR646HG_AS,3.92108991362979,MIR646HG,-1.20760200444515
UDN052264,novelGene_MIRLET7A1HG_AS,5.20336439177999,MIRLET7A1HG,-0.227929620851407
UDN052264,novelGene_MKNK2_AS,2.9091747741642,MKNK2,1.80018529669698
UDN052264,novelGene_MLH1_AS,3.17589910323038,MLH1,-1.02831571174913
UDN052264,novelGene_MMACHC_AS,4.50741615784095,MMACHC,-0.693566093739074
UDN052264,novelGene_MMP16_AS,3.28019300583338,MMP16,0.55540576374545
UDN052264,novelGene_MMRN2_AS,3.97233152872539,MMRN2,1.05174087604096
UDN052264,novelGene_MPDZ_AS,2.35157849458255,MPDZ,-0.466673666996668
UDN052264,novelGene_MPHOSPH8_AS,2.25846488522278,MPHOSPH8,-0.424434499944519
UDN052264,novelGene_MPRIP_AS,3.28901103839459,MPRIP,-0.382352352404959
UDN052264,novelGene_MPV17_AS,3.49945255494958,MPV17,-0.61449126823784
UDN052264,novelGene_MRC2_AS,2.0215615843792,MRC2,0.68967185640136
UDN052264,novelGene_MRPS5_AS,4.57421177552677,MRPS5,0.253819294844455
UDN052264,novelGene_MRTFA-AS1_AS,3.36915019096054,novelGene_MRTFA,
UDN052264,novelGene_MRTFA_AS,2.52488345105295,MRTFA,0.567628650284376
UDN052264,novelGene_MSC-AS1_AS,3.98486749370451,novelGene_MSC,
UDN052264,novelGene_MSH3_AS,2.69095596534204,MSH3,1.22098887342907
UDN052264,novelGene_MTDH_AS,2.24720367887156,MTDH,0.192150929786071
UDN052264,novelGene_MTERF1_AS,2.44884720141891,MTERF1,-0.622578615917441
UDN052264,novelGene_MTF2_AS,2.0291568345905,MTF2,0.134782450175306
UDN052264,novelGene_MTMR12_AS,3.93619311902743,MTMR12,1.22736426573199
UDN052264,novelGene_MTMR14_AS,3.12717441343688,MTMR14,-1.20790763451202
UDN052264,novelGene_MTMR1_AS,3.30954616373671,MTMR1,-0.0699017611824229
UDN052264,novelGene_MTO1_AS,2.03956904193708,MTO1,-0.82205783244067
UDN052264,novelGene_MTPN_AS,2.05290819999576,MTPN,-0.723730757471581
UDN052264,novelGene_MTREX_AS,2.34816845100391,MTREX,0.0594824082656646
UDN052264,novelGene_MTR_AS,3.70506848404907,MTR,-0.215301041980369
UDN052264,novelGene_MUC20-OT1_AS,3.71917769052632,MUC20-OT1,-0.399199574847518
UDN052264,novelGene_MYH9_AS,2.03717056905079,MYH9,0.764543293069783
UDN052264,novelGene_MYO1H_AS,2.11000919093645,MYO1H,-0.553902607980594
UDN052264,novelGene_N4BP1_AS,3.14381853390338,N4BP1,-0.10216166669868
UDN052264,novelGene_NAA16_AS,2.01288822819761,NAA16,0.169796382247916
UDN052264,novelGene_NAA38_AS,3.08153801295965,NAA38,-0.38549942233942
UDN052264,novelGene_NAB1_AS,3.69183987654981,NAB1,-0.192729613326558
UDN052264,novelGene_NBAS_AS,2.21420807905991,NBAS,0.0108538420906233
UDN052264,novelGene_NBEAL1_AS,2.40264285880181,NBEAL1,-0.702228352993356
UDN052264,novelGene_NCAN_AS,5.38815906080325,NCAN,5.38815906080325
UDN052264,novelGene_NCOA1_AS,2.55422290118845,NCOA1,0.625888204686691
UDN052264,novelGene_NDC1_AS,2.93390445425146,NDC1,-0.490238346861558
UDN052264,novelGene_NDST1_AS,3.64372235375498,NDST1,1.04902370273037
UDN052264,novelGene_NEDD8-MDP1_AS,2.61320296239411,NEDD8-MDP1,0.0535107286828575
UDN052264,novelGene_NEURL3_AS,4.7255346057411,NEURL3,-0.257539020270174
UDN052264,novelGene_NFIA_AS,3.37366264960896,NFIA,1.20531300907416
UDN052264,novelGene_NIBAN2_AS,2.01041930186635,NIBAN2,-0.174357496673832
UDN052264,novelGene_NINL_AS,3.02469053981047,NINL,0.260746960526255
UDN052264,novelGene_NIT2_AS,2.04184505590311,NIT2,-0.898922600879592
UDN052264,novelGene_NLGN1_AS,2.43442772832707,NLGN1,0.0778609147722159
UDN052264,novelGene_NLN_AS,2.03176839673495,NLN,-0.179920838959601
UDN052264,novelGene_NOC3L_AS,2.16921841433624,NOC3L,-0.0361789457437262
UDN052264,novelGene_NOL10_AS,2.2670918899444,NOL10,1.06596808273134
UDN052264,novelGene_NOM1_AS,2.26912967011361,NOM1,0.738407216801987
UDN052264,novelGene_NOTCH3_AS,4.45354167885506,NOTCH3,0.509863709907264
UDN052264,novelGene_NOVA1-DT_AS,3.10852822645507,NOVA1-DT,-0.42757154814295
UDN052264,novelGene_NPAS3_AS,2.25402280319522,NPAS3,0.253115250298993
UDN052264,novelGene_NPAT_AS,2.59479947096121,NPAT,-0.441351139343293
UDN052264,novelGene_NPIPA1_AS,2.31510174579609,NPIPA1,2.00490027616129
UDN052264,novelGene_NPIPA9_AS,2.673883810157,NPIPA9,2.26698843184976
UDN052264,novelGene_NPIPB3_AS,2.10942237160769,NPIPB3,0.413994685050528
UDN052264,novelGene_NPIPB7_AS,4.05539563070567,NPIPB7,-0.179605302026775
UDN052264,novelGene_NPLOC4_AS,2.03634846493338,NPLOC4,0.0839722662955024
UDN052264,novelGene_NR2C2_AS,2.38220135631781,NR2C2,-1.22074899482121
UDN052264,novelGene_NREP-AS1_AS,2.55133301157972,novelGene_NREP,
UDN052264,novelGene_NSD3_AS,2.83746039228452,NSD3,-0.651392386862911
UDN052264,novelGene_NSUN7_AS,2.80497013098808,NSUN7,-0.909993050617169
UDN052264,novelGene_NUDT11_AS,4.04054316337472,NUDT11,-0.235397411853134
UDN052264,novelGene_NUDT13_AS,2.72949877961055,NUDT13,0.14013603536301
UDN052264,novelGene_NUMA1_AS,2.39211247243715,NUMA1,-0.336371326368216
UDN052264,novelGene_NUP210L_AS,3.00445630497626,NUP210L,-0.321034236251771
UDN052264,novelGene_ODAD4_AS,2.9665593567229,ODAD4,-0.110775040334882
UDN052264,novelGene_OLFML3_AS,3.95141260996622,OLFML3,-0.281198135936514
UDN052264,novelGene_OR51B5_AS,3.59568468834431,OR51B5,-0.24436255775016
UDN052264,novelGene_OR6L2P_AS,5.38815906080325,OR6L2P,
UDN052264,novelGene_ORC3_AS,2.14609012522617,ORC3,-0.842211928542674
UDN052264,novelGene_ORC4_AS,2.27297019903686,ORC4,0.622253418192889
UDN052264,novelGene_OSBPL11_AS,4.13592580586293,OSBPL11,0.0784625956035827
UDN052264,novelGene_OSBPL2_AS,2.33470133613719,OSBPL2,0.215907188141492
UDN052264,novelGene_OSER1-DT_AS,2.65879330473708,OSER1-DT,0.90053520625926
UDN052264,novelGene_OTOAP1_AS,2.6953407757478,OTOAP1,-0.244144090652686
UDN052264,novelGene_OTUB2_AS,4.72230849168589,OTUB2,0.325642847295791
UDN052264,novelGene_P3H2_AS,3.85667771061803,P3H2,0.138363657614206
UDN052264,novelGene_PABIR3_AS,3.52191496540923,PABIR3,-1.19999226621691
UDN052264,novelGene_PABPC1L_AS,2.08019101209897,PABPC1L,0.207517600510123
UDN052264,novelGene_PACRGL_AS,4.85916973872064,PACRGL,1.02732351462259
UDN052264,novelGene_PAIP1P1_AS_novelGene_TRIM26_AS,2.14397271474745,PAIP1P1,
UDN052264,novelGene_PCAT1_AS,2.21264109554876,PCAT1,-0.400110468154197
UDN052264,novelGene_PCDH9_AS,2.65697306166632,PCDH9,1.14832486154702
UDN052264,novelGene_PCDHGB8P_AS,3.66234967788606,PCDHGB8P,-0.462541315186231
UDN052264,novelGene_PCK2_AS,2.53347133133919,PCK2,1.64094937923849
UDN052264,novelGene_PCMTD2_AS,3.03119750549464,PCMTD2,-0.758487438157558
UDN052264,novelGene_PDCD6IP_AS,3.19282252322642,PDCD6IP,-0.428912953680849
UDN052264,novelGene_PDGFRB_AS,2.71702225338375,PDGFRB,0.648127075120843
UDN052264,novelGene_PDIA4_AS,3.27819364349177,PDIA4,-0.715077635739695
UDN052264,novelGene_PDILT_AS,3.58968471615191,PDILT,5.38815906080325
UDN052264,novelGene_PDLIM5_AS,3.03900435922967,PDLIM5,0.37830294320985
UDN052264,novelGene_PDPR_AS,2.32154936552324,PDPR,-0.160133807249313
UDN052264,novelGene_PDXK_AS,2.35616751453382,PDXK,-0.978454008336308
UDN052264,novelGene_PEX26_AS,2.54895419648466,PEX26,0.416667855920645
UDN052264,novelGene_PFAS_AS,2.28417930264869,PFAS,-0.295564537451235
UDN052264,novelGene_PFN1P4_AS,2.78017259588296,PFN1P4,
UDN052264,novelGene_PFN1P8_AS,2.57904640447673,PFN1P8,
UDN052264,novelGene_PGM2_AS,2.50623792864472,PGM2,-0.383531488121611
UDN052264,novelGene_PHACTR4_AS,4.2732406498581,PHACTR4,0.616119470744649
UDN052264,novelGene_PHF10_AS,2.78017259588296,PHF10,0.182271983771311
UDN052264,novelGene_PHLPP2_AS,3.66780845814444,PHLPP2,-0.5854276638449
UDN052264,novelGene_PIAS2_AS,2.27891620838864,PIAS2,-0.718349987542139
UDN052264,novelGene_PIBF1_AS,2.91358363204167,PIBF1,0.236250804285842
UDN052264,novelGene_PIGL_AS,3.31953683064485,PIGL,-0.423922482581338
UDN052264,novelGene_PIKFYVE_AS,2.77496580969609,PIKFYVE,-0.0861898048126496
UDN052264,novelGene_PIP4K2B_AS,2.0160908474209,PIP4K2B,-0.12638396936712
UDN052264,novelGene_PKD2L2_AS,2.04369676815465,PKD2L2,0.120914292496244
UDN052264,novelGene_PKIA-AS1_AS,3.30483976193606,novelGene_PKIA,
UDN052264,novelGene_PLEKHH2_AS,3.38934041762782,PLEKHH2,1.01850716391211
UDN052264,novelGene_PLIN4_AS,2.02091567699508,PLIN4,-0.280893494377339
UDN052264,novelGene_PLOD2_AS,3.3078644735675,PLOD2,2.1553776050158
UDN052264,novelGene_PMS2P3_AS,3.96711126396705,PMS2P3,-0.523360547808875
UDN052264,novelGene_POLA2_AS,2.55693814414379,POLA2,-0.664407528025165
UDN052264,novelGene_POLK_AS,4.77721096151693,POLK,-0.319033002906725
UDN052264,novelGene_POLR1B_AS,2.5175658859447,POLR1B,0.338996722113777
UDN052264,novelGene_POMK_AS,2.04381538451935,POMK,-0.865921680539503
UDN052264,novelGene_PON2_AS,2.63103617173562,PON2,-0.178051825219866
UDN052264,novelGene_PPAT_AS,3.74973221154982,PPAT,0.43096926413882
UDN052264,novelGene_PPFIBP1_AS,4.2372249786935,PPFIBP1,-0.343950277112851
UDN052264,novelGene_PPHLN1_AS,2.15306635996472,PPHLN1,-0.168571288360515
UDN052264,novelGene_PPIP5K1_AS,3.76482364076369,PPIP5K1,-0.414832659874819
UDN052264,novelGene_PPM1A_AS,2.01428905992699,PPM1A,0.231651101020222
UDN052264,novelGene_PPM1K-DT_AS,5.38815906080325,PPM1K-DT,0.452967180593851
UDN052264,novelGene_PPP1R27_AS,3.64964042809716,PPP1R27,
UDN052264,novelGene_PPP2R2B_AS,3.06958054814822,PPP2R2B,-0.396959828662328
UDN052264,novelGene_PPP2R3B_AS,3.37459957710051,PPP2R3B,0.429003023669732
UDN052264,novelGene_PRKAA1_AS,2.2413812691525,PRKAA1,-0.0684572964627317
UDN052264,novelGene_PRKCA-AS1_AS,4.94516101032102,novelGene_PRKCA,
UDN052264,novelGene_PRKDC_AS,2.62104826347061,PRKDC,-0.655514571420477
UDN052264,novelGene_PRKN_AS,2.16479039323774,PRKN,-0.214593272978577
UDN052264,novelGene_PROSER1_AS,2.35994961820096,PROSER1,-0.0398668327136084
UDN052264,novelGene_PRR14L_AS,3.22453478641412,PRR14L,-0.960045890750998
UDN052264,novelGene_PRRC2C_AS,2.65940157782646,PRRC2C,2.00934547000379
UDN052264,novelGene_PRTFDC1_AS,2.55720726613977,PRTFDC1,-1.09397329479508
UDN052264,novelGene_PSMA6_AS,2.48873945010939,PSMA6,-0.829736598543986
UDN052264,novelGene_PSMD12_AS,2.19863961835363,PSMD12,-0.316916096709198
UDN052264,novelGene_PSMF1_AS,4.00214250788263,PSMF1,-0.0045623798969539
UDN052264,novelGene_PSMG4_AS,2.02606322144777,PSMG4,-0.635110617726749
